Any;Codi_Districte;Nom_Districte;Codi_Barri;Nom_Barri;Antiguitat;Nombre_motos
2015;7;Horta-Guinardó;40;Montbau;Més de 20 anys;68
2015;7;Horta-Guinardó;41;la Vall d'Hebron;Més de 20 anys;76
2015;7;Horta-Guinardó;42;la Clota;Més de 20 anys;10
2015;7;Horta-Guinardó;43;Horta;Més de 20 anys;513
2015;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Més de 20 anys;322
2015;8;Nou Barris;45;Porta;Més de 20 anys;249
2015;8;Nou Barris;46;el Turó de la Peira;Més de 20 anys;147
2015;8;Nou Barris;47;Can Peguera;Més de 20 anys;10
2015;8;Nou Barris;48;la Guineueta;Més de 20 anys;156
2015;8;Nou Barris;49;Canyelles;Més de 20 anys;62
2015;8;Nou Barris;50;les Roquetes;Més de 20 anys;142
2015;8;Nou Barris;51;Verdun;Més de 20 anys;100
2015;8;Nou Barris;52;la Prosperitat;Més de 20 anys;244
2015;8;Nou Barris;53;la Trinitat Nova;Més de 20 anys;37
2015;8;Nou Barris;54;Torre Baró;Més de 20 anys;17
2015;8;Nou Barris;55;Ciutat Meridiana;Més de 20 anys;51
2015;8;Nou Barris;56;Vallbona;Més de 20 anys;8
2015;9;Sant Andreu;57;la Trinitat Vella;Més de 20 anys;56
2015;9;Sant Andreu;58;Baró de Viver;Més de 20 anys;7
2015;9;Sant Andreu;59;el Bon Pastor;Més de 20 anys;95
2015;9;Sant Andreu;60;Sant Andreu;Més de 20 anys;642
2015;9;Sant Andreu;61;la Sagrera;Més de 20 anys;339
2015;9;Sant Andreu;62;el Congrés i els Indians;Més de 20 anys;188
2015;9;Sant Andreu;63;Navas;Més de 20 anys;364
2015;10;Sant Martí;64;el Camp de l'Arpa del Clot;Més de 20 anys;611
2015;10;Sant Martí;65;el Clot;Més de 20 anys;304
2015;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Més de 20 anys;242
2015;10;Sant Martí;67;la Vila Olímpica del Poblenou;Més de 20 anys;113
2015;10;Sant Martí;68;el Poblenou;Més de 20 anys;356
2015;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Més de 20 anys;99
2015;10;Sant Martí;70;el Besòs i el Maresme;Més de 20 anys;146
2015;10;Sant Martí;71;Provençals del Poblenou;Més de 20 anys;176
2015;10;Sant Martí;72;Sant Martí de Provençals;Més de 20 anys;371
2015;10;Sant Martí;73;la Verneda i la Pau;Més de 20 anys;282
2015;99;No consta;99;No consta;Més de 20 anys;207
2016;1;Ciutat Vella;1;el Raval;Menys d'un any d'antiguitat;208
2016;1;Ciutat Vella;2;el Barri Gòtic;Menys d'un any d'antiguitat;116
2016;1;Ciutat Vella;3;la Barceloneta;Menys d'un any d'antiguitat;121
2016;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;Menys d'un any d'antiguitat;159
2016;2;Eixample;5;el Fort Pienc;Menys d'un any d'antiguitat;266
2016;2;Eixample;6;la Sagrada Família;Menys d'un any d'antiguitat;413
2016;2;Eixample;7;la Dreta de l'Eixample;Menys d'un any d'antiguitat;508
2016;2;Eixample;8;l'Antiga Esquerra de l'Eixample;Menys d'un any d'antiguitat;489
2016;2;Eixample;9;la Nova Esquerra de l'Eixample;Menys d'un any d'antiguitat;561
2016;2;Eixample;10;Sant Antoni;Menys d'un any d'antiguitat;303
2016;3;Sants-Montjuïc;11;el Poble Sec;Menys d'un any d'antiguitat;218
2016;3;Sants-Montjuïc;12;la Marina del Prat Vermell;Menys d'un any d'antiguitat;23
2016;3;Sants-Montjuïc;13;la Marina de Port;Menys d'un any d'antiguitat;269
2016;3;Sants-Montjuïc;14;la Font de la Guatlla;Menys d'un any d'antiguitat;92
2016;3;Sants-Montjuïc;15;Hostafrancs;Menys d'un any d'antiguitat;95
2016;3;Sants-Montjuïc;16;la Bordeta;Menys d'un any d'antiguitat;117
2016;3;Sants-Montjuïc;17;Sants - Badal;Menys d'un any d'antiguitat;152
2016;3;Sants-Montjuïc;18;Sants;Menys d'un any d'antiguitat;311
2016;4;Les Corts;19;les Corts;Menys d'un any d'antiguitat;475
2016;4;Les Corts;20;la Maternitat i Sant Ramon;Menys d'un any d'antiguitat;225
2016;4;Les Corts;21;Pedralbes;Menys d'un any d'antiguitat;172
2016;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;Menys d'un any d'antiguitat;49
2016;5;Sarrià-Sant Gervasi;23;Sarrià;Menys d'un any d'antiguitat;291
2016;5;Sarrià-Sant Gervasi;24;les Tres Torres;Menys d'un any d'antiguitat;206
2016;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;Menys d'un any d'antiguitat;308
2016;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;Menys d'un any d'antiguitat;841
2016;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;Menys d'un any d'antiguitat;332
2016;6;Gràcia;28;Vallcarca i els Penitents;Menys d'un any d'antiguitat;149
2016;6;Gràcia;29;el Coll;Menys d'un any d'antiguitat;64
2016;6;Gràcia;30;la Salut;Menys d'un any d'antiguitat;151
2016;6;Gràcia;31;la Vila de Gràcia;Menys d'un any d'antiguitat;446
2016;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;Menys d'un any d'antiguitat;334
2016;7;Horta-Guinardó;33;el Baix Guinardó;Menys d'un any d'antiguitat;235
2016;7;Horta-Guinardó;34;Can Baró;Menys d'un any d'antiguitat;80
2016;7;Horta-Guinardó;35;el Guinardó;Menys d'un any d'antiguitat;281
2016;7;Horta-Guinardó;36;la Font d'en Fargues;Menys d'un any d'antiguitat;89
2016;7;Horta-Guinardó;37;el Carmel;Menys d'un any d'antiguitat;226
2016;7;Horta-Guinardó;38;la Teixonera;Menys d'un any d'antiguitat;108
2016;7;Horta-Guinardó;39;Sant Genís dels Agudells;Menys d'un any d'antiguitat;65
2016;7;Horta-Guinardó;40;Montbau;Menys d'un any d'antiguitat;34
2016;7;Horta-Guinardó;41;la Vall d'Hebron;Menys d'un any d'antiguitat;38
2016;7;Horta-Guinardó;42;la Clota;Menys d'un any d'antiguitat;5
2016;7;Horta-Guinardó;43;Horta;Menys d'un any d'antiguitat;211
2016;8;Nou Barris;44;Vilapicina i la Torre Llobeta;Menys d'un any d'antiguitat;161
2016;8;Nou Barris;45;Porta;Menys d'un any d'antiguitat;129
2016;8;Nou Barris;46;el Turó de la Peira;Menys d'un any d'antiguitat;81
2016;8;Nou Barris;47;Can Peguera;Menys d'un any d'antiguitat;11
2016;8;Nou Barris;48;la Guineueta;Menys d'un any d'antiguitat;76
2016;8;Nou Barris;49;Canyelles;Menys d'un any d'antiguitat;40
2016;8;Nou Barris;50;les Roquetes;Menys d'un any d'antiguitat;69
2016;8;Nou Barris;51;Verdun;Menys d'un any d'antiguitat;52
2016;8;Nou Barris;52;la Prosperitat;Menys d'un any d'antiguitat;138
2016;8;Nou Barris;53;la Trinitat Nova;Menys d'un any d'antiguitat;35
2016;8;Nou Barris;54;Torre Baró;Menys d'un any d'antiguitat;7
2016;8;Nou Barris;55;Ciutat Meridiana;Menys d'un any d'antiguitat;35
2016;8;Nou Barris;56;Vallbona;Menys d'un any d'antiguitat;4
2016;9;Sant Andreu;57;la Trinitat Vella;Menys d'un any d'antiguitat;40
2016;9;Sant Andreu;58;Baró de Viver;Menys d'un any d'antiguitat;11
2016;9;Sant Andreu;59;el Bon Pastor;Menys d'un any d'antiguitat;60
2016;9;Sant Andreu;60;Sant Andreu;Menys d'un any d'antiguitat;392
2016;9;Sant Andreu;61;la Sagrera;Menys d'un any d'antiguitat;188
2016;9;Sant Andreu;62;el Congrés i els Indians;Menys d'un any d'antiguitat;74
2016;9;Sant Andreu;63;Navas;Menys d'un any d'antiguitat;130
2016;10;Sant Martí;64;el Camp de l'Arpa del Clot;Menys d'un any d'antiguitat;274
2016;10;Sant Martí;65;el Clot;Menys d'un any d'antiguitat;201
2016;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;Menys d'un any d'antiguitat;115
2016;10;Sant Martí;67;la Vila Olímpica del Poblenou;Menys d'un any d'antiguitat;101
2016;10;Sant Martí;68;el Poblenou;Menys d'un any d'antiguitat;243
2016;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;Menys d'un any d'antiguitat;118
2016;10;Sant Martí;70;el Besòs i el Maresme;Menys d'un any d'antiguitat;86
2016;10;Sant Martí;71;Provençals del Poblenou;Menys d'un any d'antiguitat;156
2016;10;Sant Martí;72;Sant Martí de Provençals;Menys d'un any d'antiguitat;147
2016;10;Sant Martí;73;la Verneda i la Pau;Menys d'un any d'antiguitat;153
2016;99;No consta;99;No consta;Menys d'un any d'antiguitat;11
2016;1;Ciutat Vella;1;el Raval;1 any;158
2016;1;Ciutat Vella;2;el Barri Gòtic;1 any;282
2016;1;Ciutat Vella;3;la Barceloneta;1 any;76
2016;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;1 any;131
2016;2;Eixample;5;el Fort Pienc;1 any;224
2016;2;Eixample;6;la Sagrada Família;1 any;354
2016;2;Eixample;7;la Dreta de l'Eixample;1 any;462
2016;2;Eixample;8;l'Antiga Esquerra de l'Eixample;1 any;466
2016;2;Eixample;9;la Nova Esquerra de l'Eixample;1 any;473
2016;2;Eixample;10;Sant Antoni;1 any;256
2016;3;Sants-Montjuïc;11;el Poble Sec;1 any;198
2016;3;Sants-Montjuïc;12;la Marina del Prat Vermell;1 any;27
2016;3;Sants-Montjuïc;13;la Marina de Port;1 any;201
2016;3;Sants-Montjuïc;14;la Font de la Guatlla;1 any;68
2016;3;Sants-Montjuïc;15;Hostafrancs;1 any;97
2016;3;Sants-Montjuïc;16;la Bordeta;1 any;119
2016;3;Sants-Montjuïc;17;Sants - Badal;1 any;123
2016;3;Sants-Montjuïc;18;Sants;1 any;259
2016;4;Les Corts;19;les Corts;1 any;427
2016;4;Les Corts;20;la Maternitat i Sant Ramon;1 any;208
2016;4;Les Corts;21;Pedralbes;1 any;135
2016;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;1 any;43
2016;5;Sarrià-Sant Gervasi;23;Sarrià;1 any;283
2016;5;Sarrià-Sant Gervasi;24;les Tres Torres;1 any;226
2016;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;1 any;311
2016;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;1 any;627
2016;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;1 any;337
2016;6;Gràcia;28;Vallcarca i els Penitents;1 any;146
2016;6;Gràcia;29;el Coll;1 any;66
2016;6;Gràcia;30;la Salut;1 any;114
2016;6;Gràcia;31;la Vila de Gràcia;1 any;362
2016;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;1 any;270
2016;7;Horta-Guinardó;33;el Baix Guinardó;1 any;188
2016;7;Horta-Guinardó;34;Can Baró;1 any;68
2016;7;Horta-Guinardó;35;el Guinardó;1 any;255
2016;7;Horta-Guinardó;36;la Font d'en Fargues;1 any;85
2016;7;Horta-Guinardó;37;el Carmel;1 any;217
2016;7;Horta-Guinardó;38;la Teixonera;1 any;91
2016;7;Horta-Guinardó;39;Sant Genís dels Agudells;1 any;45
2016;7;Horta-Guinardó;40;Montbau;1 any;33
2016;7;Horta-Guinardó;41;la Vall d'Hebron;1 any;39
2016;7;Horta-Guinardó;42;la Clota;1 any;4
2016;7;Horta-Guinardó;43;Horta;1 any;195
2016;8;Nou Barris;44;Vilapicina i la Torre Llobeta;1 any;128
2016;8;Nou Barris;45;Porta;1 any;127
2016;8;Nou Barris;46;el Turó de la Peira;1 any;64
2016;8;Nou Barris;47;Can Peguera;1 any;13
2016;8;Nou Barris;48;la Guineueta;1 any;100
2016;8;Nou Barris;49;Canyelles;1 any;45
2016;8;Nou Barris;50;les Roquetes;1 any;69
2016;8;Nou Barris;51;Verdun;1 any;50
2016;8;Nou Barris;52;la Prosperitat;1 any;141
2016;8;Nou Barris;53;la Trinitat Nova;1 any;29
2016;8;Nou Barris;54;Torre Baró;1 any;12
2016;8;Nou Barris;55;Ciutat Meridiana;1 any;29
2016;8;Nou Barris;56;Vallbona;1 any;2
2016;9;Sant Andreu;57;la Trinitat Vella;1 any;24
2016;9;Sant Andreu;58;Baró de Viver;1 any;8
2016;9;Sant Andreu;59;el Bon Pastor;1 any;69
2016;9;Sant Andreu;60;Sant Andreu;1 any;349
2016;9;Sant Andreu;61;la Sagrera;1 any;157
2016;9;Sant Andreu;62;el Congrés i els Indians;1 any;62
2016;9;Sant Andreu;63;Navas;1 any;123
2016;10;Sant Martí;64;el Camp de l'Arpa del Clot;1 any;223
2016;10;Sant Martí;65;el Clot;1 any;149
2016;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;1 any;123
2016;10;Sant Martí;67;la Vila Olímpica del Poblenou;1 any;80
2016;10;Sant Martí;68;el Poblenou;1 any;225
2016;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;1 any;120
2016;10;Sant Martí;70;el Besòs i el Maresme;1 any;71
2016;10;Sant Martí;71;Provençals del Poblenou;1 any;124
2016;10;Sant Martí;72;Sant Martí de Provençals;1 any;131
2016;10;Sant Martí;73;la Verneda i la Pau;1 any;124
2016;99;No consta;99;No consta;1 any;1
2016;1;Ciutat Vella;1;el Raval;2 anys;134
2016;1;Ciutat Vella;2;el Barri Gòtic;2 anys;168
2016;1;Ciutat Vella;3;la Barceloneta;2 anys;66
2016;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;2 anys;108
2016;2;Eixample;5;el Fort Pienc;2 anys;181
2016;2;Eixample;6;la Sagrada Família;2 anys;325
2016;2;Eixample;7;la Dreta de l'Eixample;2 anys;439
2016;2;Eixample;8;l'Antiga Esquerra de l'Eixample;2 anys;374
2016;2;Eixample;9;la Nova Esquerra de l'Eixample;2 anys;391
2016;2;Eixample;10;Sant Antoni;2 anys;194
2016;3;Sants-Montjuïc;11;el Poble Sec;2 anys;163
2016;3;Sants-Montjuïc;12;la Marina del Prat Vermell;2 anys;10
2016;3;Sants-Montjuïc;13;la Marina de Port;2 anys;168
2016;3;Sants-Montjuïc;14;la Font de la Guatlla;2 anys;65
2016;3;Sants-Montjuïc;15;Hostafrancs;2 anys;83
2016;3;Sants-Montjuïc;16;la Bordeta;2 anys;100
2016;3;Sants-Montjuïc;17;Sants - Badal;2 anys;106
2016;3;Sants-Montjuïc;18;Sants;2 anys;204
2016;4;Les Corts;19;les Corts;2 anys;336
2016;4;Les Corts;20;la Maternitat i Sant Ramon;2 anys;167
2016;4;Les Corts;21;Pedralbes;2 anys;136
2016;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;2 anys;41
2016;5;Sarrià-Sant Gervasi;23;Sarrià;2 anys;258
2016;5;Sarrià-Sant Gervasi;24;les Tres Torres;2 anys;208
2016;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;2 anys;312
2016;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;2 anys;561
2016;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;2 anys;272
2016;6;Gràcia;28;Vallcarca i els Penitents;2 anys;124
2016;6;Gràcia;29;el Coll;2 anys;60
2016;6;Gràcia;30;la Salut;2 anys;100
2016;6;Gràcia;31;la Vila de Gràcia;2 anys;309
2016;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;2 anys;230
2016;7;Horta-Guinardó;33;el Baix Guinardó;2 anys;171
2016;7;Horta-Guinardó;34;Can Baró;2 anys;81
2016;7;Horta-Guinardó;35;el Guinardó;2 anys;210
2016;7;Horta-Guinardó;36;la Font d'en Fargues;2 anys;75
2016;7;Horta-Guinardó;37;el Carmel;2 anys;189
2016;7;Horta-Guinardó;38;la Teixonera;2 anys;84
2016;7;Horta-Guinardó;39;Sant Genís dels Agudells;2 anys;30
2016;7;Horta-Guinardó;40;Montbau;2 anys;25
2016;7;Horta-Guinardó;41;la Vall d'Hebron;2 anys;36
2016;7;Horta-Guinardó;42;la Clota;2 anys;2
2016;7;Horta-Guinardó;43;Horta;2 anys;154
2016;8;Nou Barris;44;Vilapicina i la Torre Llobeta;2 anys;117
2016;8;Nou Barris;45;Porta;2 anys;101
2016;8;Nou Barris;46;el Turó de la Peira;2 anys;55
2016;8;Nou Barris;47;Can Peguera;2 anys;10
2016;8;Nou Barris;48;la Guineueta;2 anys;67
2016;8;Nou Barris;49;Canyelles;2 anys;25
2016;8;Nou Barris;50;les Roquetes;2 anys;56
2016;8;Nou Barris;51;Verdun;2 anys;46
2016;8;Nou Barris;52;la Prosperitat;2 anys;106
2016;8;Nou Barris;53;la Trinitat Nova;2 anys;15
2016;8;Nou Barris;54;Torre Baró;2 anys;9
2016;8;Nou Barris;55;Ciutat Meridiana;2 anys;17
2016;8;Nou Barris;56;Vallbona;2 anys;7
2016;9;Sant Andreu;57;la Trinitat Vella;2 anys;27
2016;9;Sant Andreu;58;Baró de Viver;2 anys;8
2016;9;Sant Andreu;59;el Bon Pastor;2 anys;70
2016;9;Sant Andreu;60;Sant Andreu;2 anys;299
2016;9;Sant Andreu;61;la Sagrera;2 anys;145
2016;9;Sant Andreu;62;el Congrés i els Indians;2 anys;64
2016;9;Sant Andreu;63;Navas;2 anys;110
2016;10;Sant Martí;64;el Camp de l'Arpa del Clot;2 anys;186
2016;10;Sant Martí;65;el Clot;2 anys;140
2016;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;2 anys;90
2016;10;Sant Martí;67;la Vila Olímpica del Poblenou;2 anys;74
2016;10;Sant Martí;68;el Poblenou;2 anys;182
2016;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;2 anys;90
2016;10;Sant Martí;70;el Besòs i el Maresme;2 anys;67
2016;10;Sant Martí;71;Provençals del Poblenou;2 anys;132
2016;10;Sant Martí;72;Sant Martí de Provençals;2 anys;111
2016;10;Sant Martí;73;la Verneda i la Pau;2 anys;123
2016;99;No consta;99;No consta;2 anys;0
2016;1;Ciutat Vella;1;el Raval;3 anys;106
2016;1;Ciutat Vella;2;el Barri Gòtic;3 anys;222
2016;1;Ciutat Vella;3;la Barceloneta;3 anys;315
2016;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;3 anys;111
2016;2;Eixample;5;el Fort Pienc;3 anys;167
2016;2;Eixample;6;la Sagrada Família;3 anys;297
2016;2;Eixample;7;la Dreta de l'Eixample;3 anys;376
2016;2;Eixample;8;l'Antiga Esquerra de l'Eixample;3 anys;328
2016;2;Eixample;9;la Nova Esquerra de l'Eixample;3 anys;321
2016;2;Eixample;10;Sant Antoni;3 anys;202
2016;3;Sants-Montjuïc;11;el Poble Sec;3 anys;143
2016;3;Sants-Montjuïc;12;la Marina del Prat Vermell;3 anys;12
2016;3;Sants-Montjuïc;13;la Marina de Port;3 anys;158
2016;3;Sants-Montjuïc;14;la Font de la Guatlla;3 anys;63
2016;3;Sants-Montjuïc;15;Hostafrancs;3 anys;66
2016;3;Sants-Montjuïc;16;la Bordeta;3 anys;101
2016;3;Sants-Montjuïc;17;Sants - Badal;3 anys;101
2016;3;Sants-Montjuïc;18;Sants;3 anys;180
2016;4;Les Corts;19;les Corts;3 anys;283
2016;4;Les Corts;20;la Maternitat i Sant Ramon;3 anys;151
2016;4;Les Corts;21;Pedralbes;3 anys;104
2016;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;3 anys;32
2016;5;Sarrià-Sant Gervasi;23;Sarrià;3 anys;234
2016;5;Sarrià-Sant Gervasi;24;les Tres Torres;3 anys;173
2016;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;3 anys;293
2016;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;3 anys;504
2016;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;3 anys;241
2016;6;Gràcia;28;Vallcarca i els Penitents;3 anys;107
2016;6;Gràcia;29;el Coll;3 anys;54
2016;6;Gràcia;30;la Salut;3 anys;87
2016;6;Gràcia;31;la Vila de Gràcia;3 anys;286
2016;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;3 anys;190
2016;7;Horta-Guinardó;33;el Baix Guinardó;3 anys;130
2016;7;Horta-Guinardó;34;Can Baró;3 anys;61
2016;7;Horta-Guinardó;35;el Guinardó;3 anys;166
2016;7;Horta-Guinardó;36;la Font d'en Fargues;3 anys;75
2016;7;Horta-Guinardó;37;el Carmel;3 anys;145
2016;7;Horta-Guinardó;38;la Teixonera;3 anys;71
2016;7;Horta-Guinardó;39;Sant Genís dels Agudells;3 anys;32
2016;7;Horta-Guinardó;40;Montbau;3 anys;30
2016;7;Horta-Guinardó;41;la Vall d'Hebron;3 anys;24
2016;7;Horta-Guinardó;42;la Clota;3 anys;1
2016;7;Horta-Guinardó;43;Horta;3 anys;143
2016;8;Nou Barris;44;Vilapicina i la Torre Llobeta;3 anys;103
2016;8;Nou Barris;45;Porta;3 anys;98
2016;8;Nou Barris;46;el Turó de la Peira;3 anys;40
2016;8;Nou Barris;47;Can Peguera;3 anys;5
2016;8;Nou Barris;48;la Guineueta;3 anys;49
2016;8;Nou Barris;49;Canyelles;3 anys;31
2016;8;Nou Barris;50;les Roquetes;3 anys;42
2016;8;Nou Barris;51;Verdun;3 anys;39
2016;8;Nou Barris;52;la Prosperitat;3 anys;89
2016;8;Nou Barris;53;la Trinitat Nova;3 anys;21
2016;8;Nou Barris;54;Torre Baró;3 anys;11
2016;8;Nou Barris;55;Ciutat Meridiana;3 anys;14
2016;8;Nou Barris;56;Vallbona;3 anys;3
2016;9;Sant Andreu;57;la Trinitat Vella;3 anys;27
2016;9;Sant Andreu;58;Baró de Viver;3 anys;5
2016;9;Sant Andreu;59;el Bon Pastor;3 anys;50
2016;9;Sant Andreu;60;Sant Andreu;3 anys;276
2016;9;Sant Andreu;61;la Sagrera;3 anys;106
2016;9;Sant Andreu;62;el Congrés i els Indians;3 anys;53
2016;9;Sant Andreu;63;Navas;3 anys;107
2016;10;Sant Martí;64;el Camp de l'Arpa del Clot;3 anys;191
2016;10;Sant Martí;65;el Clot;3 anys;113
2016;10;Sant Martí;66;el Parc i la Llacuna del Poblenou;3 anys;97
2016;10;Sant Martí;67;la Vila Olímpica del Poblenou;3 anys;66
2016;10;Sant Martí;68;el Poblenou;3 anys;156
2016;10;Sant Martí;69;Diagonal Mar i el Front Marítim del Poblenou;3 anys;80
2016;10;Sant Martí;70;el Besòs i el Maresme;3 anys;50
2016;10;Sant Martí;71;Provençals del Poblenou;3 anys;134
2016;10;Sant Martí;72;Sant Martí de Provençals;3 anys;113
2016;10;Sant Martí;73;la Verneda i la Pau;3 anys;107
2016;99;No consta;99;No consta;3 anys;1
2016;1;Ciutat Vella;1;el Raval;4 anys;142
2016;1;Ciutat Vella;2;el Barri Gòtic;4 anys;265
2016;1;Ciutat Vella;3;la Barceloneta;4 anys;73
2016;1;Ciutat Vella;4;Sant Pere, Santa Caterina i la Ribera;4 anys;100
2016;2;Eixample;5;el Fort Pienc;4 anys;189
2016;2;Eixample;6;la Sagrada Família;4 anys;271
2016;2;Eixample;7;la Dreta de l'Eixample;4 anys;320
2016;2;Eixample;8;l'Antiga Esquerra de l'Eixample;4 anys;308
2016;2;Eixample;9;la Nova Esquerra de l'Eixample;4 anys;355
2016;2;Eixample;10;Sant Antoni;4 anys;183
2016;3;Sants-Montjuïc;11;el Poble Sec;4 anys;155
2016;3;Sants-Montjuïc;12;la Marina del Prat Vermell;4 anys;19
2016;3;Sants-Montjuïc;13;la Marina de Port;4 anys;154
2016;3;Sants-Montjuïc;14;la Font de la Guatlla;4 anys;52
2016;3;Sants-Montjuïc;15;Hostafrancs;4 anys;63
2016;3;Sants-Montjuïc;16;la Bordeta;4 anys;83
2016;3;Sants-Montjuïc;17;Sants - Badal;4 anys;110
2016;3;Sants-Montjuïc;18;Sants;4 anys;208
2016;4;Les Corts;19;les Corts;4 anys;313
2016;4;Les Corts;20;la Maternitat i Sant Ramon;4 anys;137
2016;4;Les Corts;21;Pedralbes;4 anys;113
2016;5;Sarrià-Sant Gervasi;22;Vallvidrera, el Tibidabo i les Planes;4 anys;31
2016;5;Sarrià-Sant Gervasi;23;Sarrià;4 anys;239
2016;5;Sarrià-Sant Gervasi;24;les Tres Torres;4 anys;178
2016;5;Sarrià-Sant Gervasi;25;Sant Gervasi - la Bonanova;4 anys;235
2016;5;Sarrià-Sant Gervasi;26;Sant Gervasi - Galvany;4 anys;566
2016;5;Sarrià-Sant Gervasi;27;el Putxet i el Farró;4 anys;284
2016;6;Gràcia;28;Vallcarca i els Penitents;4 anys;114
2016;6;Gràcia;29;el Coll;4 anys;55
2016;6;Gràcia;30;la Salut;4 anys;85
2016;6;Gràcia;31;la Vila de Gràcia;4 anys;296
2016;6;Gràcia;32;el Camp d'en Grassot i Gràcia Nova;4 anys;199
2016;7;Horta-Guinardó;33;el Baix Guinardó;4 anys;154
2016;7;Horta-Guinardó;34;Can Baró;4 anys;56
2016;7;Horta-Guinardó;35;el Guinardó;4 anys;180
2016;7;Horta-Guinardó;36;la Font d'en Fargues;4 anys;79
2016;7;Horta-Guinardó;37;el Carmel;4 anys;172
2016;7;Horta-Guinardó;38;la Teixonera;4 anys;59
2016;7;Horta-Guinardó;39;Sant Genís dels Agudells;4 anys;22
2016;7;Horta-Guinardó;40;Montbau;4 anys;21
2016;7;Horta-Guinardó;41;la Vall d'Hebron;4 anys;22
2016;7;Horta-Guinardó;42;la Clota;4 anys;0
2016;7;Horta-Guinardó;43;Horta;4 anys;151
2016;8;Nou Barris;44;Vilapicina i la Torre Llobeta;4 anys;120
2016;8;Nou Barris;45;Porta;4 anys;90
2016;8;Nou Barris;46;el Turó de la Peira;4 anys;41
2016;8;Nou Barris;47;Can Peguera;4 anys;8
2016;8;Nou Barris;48;la Guineueta;4 anys;57
2016;8;Nou Barris;49;Canyelles;4 anys;33
2016;8;Nou Barris;50;les Roquetes;4 anys;34
2016;8;Nou Barris;51;Verdun;4 anys;44
2016;8;Nou Barris;52;la Prosperitat;4 anys;89
2016;8;Nou Barris;53;la Trinitat Nova;4 anys;14
2016;8;Nou Barris;54;Torre Baró;4 anys;11
2016;8;Nou Barris;55;Ciutat Meridiana;4 anys;18
2016;8;Nou Barris;56;Vallbona;4 anys;3
2016;9;Sant Andreu;57;la Trinitat Vella;4 anys;26
2016;9;Sant Andreu;58;Baró de Viver;4 anys;6
2016;9;Sant Andreu;59;el Bon Pastor;4 anys;51
2016;9;Sant Andreu;60;Sant Andreu;4 anys;271
2016;9;Sant Andreu;61;la Sagrera;4 anys;124
2016;9;Sant Andreu;62;el Congrés i els Indians;4 anys;62
2016;9;Sant Andreu;63;Navas;4 anys;96
2016;10;Sant Martí;64;el Camp de l'Arpa del Clot;4 anys;185
